Name	ORIG_FID	Latitude	Longitude
Jamudi	42227	23.19348536	82.01628103
Khodari	42228	23.18806662	82.05622478
Pasan	42229	23.16664403	81.95920494
Fulkona	42230	23.18510568	82.0835593
Pakariya	42231	23.19516178	81.95035411
Bhalmudi	42232	23.18965408	82.10109901
Dadai Bahra	42233	23.18077781	82.01434901
Sohibelha	42234	23.16410313	82.00557495
Kuhka	42235	23.17139056	82.05047908
Dhanoli	42236	23.17156341	82.02384594
Amadand	42237	23.15850468	82.06808532
Mlaga	42238	23.16127374	82.11378465
Majholi	42239	23.16019945	82.0318453
Nimha	42240	23.15016832	82.04471209
Payari	42241	23.14822279	82.00447883
Bhathisarai	42242	23.14290866	82.09228868
Darsagar	42243	23.13224449	81.99317173
Bartarai	42244	23.14113422	82.07093318
Gambhirwa Tola	42245	23.13156387	81.97554789
Daldal	42246	23.36785672	81.99687643
Bhad	42247	23.13303487	82.02281996
Bhalwahi	42248	23.1276768	82.06758496
Bhalwahi	42249	23.113896	82.06430049
Chukan	42250	23.12198128	82.04861374
Pondi	42251	23.12413636	81.96606996
Raikowa	42252	23.43997553	81.96416504
Kanai Tola	42253	23.32325215	82.17170848
Belgaon	42254	23.32129475	82.15432289
Ghochimuda	42255	23.3114961	82.18363881
Bachhauli	42256	23.30522553	82.15497993
Mirkam	42257	23.42772644	81.95889997
Thangaon	42258	23.28895692	82.16338291
Mamra	42259	23.46188985	81.94707882
Kolmi	42260	23.45340784	81.96556207
Tikathi	42261	23.45343168	81.93733875
Chaka	42262	23.35125302	81.98306351
Darsila	42263	23.40371071	81.97250017
Latariya Tola	42264	23.40917597	81.93352383
Biltikuri	42265	23.40880501	81.95218454
Kolmi	42266	23.39168414	81.93653489
Kharuha	42267	23.38508621	81.95973884
Chhatai	42268	23.37389606	82.03809741
Kanwahi	42269	23.40407505	82.02146978
Suidand	42270	23.39840343	82.00554015
Bandhwa Tola	42271	23.39172895	81.98888694
Bodri	42272	23.37575858	82.00170384
Khamraudh	42273	23.34704753	82.00291746
Godaroo	42274	23.36141467	81.94200832
Jarra Tola	42275	23.37149356	82.01161173
Dulhi Bandh	42276	23.36249002	81.95972532
Pachkhura	42277	23.35091773	82.01916808
Reusa	42278	23.3433182	81.96185696
Saristal	42279	23.38774279	82.10267135
Pipariya	42280	23.38766077	82.07750986
Majhauli	42281	23.377246	82.06907374
Bhalmudi	42282	23.37671714	82.09191449
Chandrauthi	42283	23.36602076	82.10118942
Majhtoliya	42284	23.37057058	82.05927808
Umarda	42285	23.35988802	82.06993621
Pakriha	42286	23.34849229	82.09494538
Tarsili	42287	23.35039271	82.06386496
Kutela	42289	23.48431224	81.94806585
Dola CT	42462	23.21782077	82.13961147
Bangawan CT	42463	23.19611266	82.1293953
Dumar Kachhar CT	42464	23.17814629	82.12814684
Not Available	42465	23.24118161	82.10796858
Amuwa	43757	24.01155231	80.47236877
Kenpura	43798	24.41678678	80.52939407
Bineka	43801	24.02450292	80.49487802
Jamuniya	43802	23.9977965	80.46582809
Khamhariya	43803	24.01323561	80.43524443
Karaudia	43804	24.00024873	80.45134192
Gadhwa	43806	24.01754398	80.48491918
Palauha	43808	24.02339563	80.44274985
Nainiya	43809	23.99581903	80.43731069
Badari	43812	24.02733001	80.56583559
Nanhwara Kalan	43814	24.01312958	80.55499249
Amehta Amhata	43815	24.00619478	80.54177312
Mehgaon	43816	24.00312025	80.52029392
Deosari	43817	23.9900141	80.51727688
Ulichi	43818	24.41885387	80.49438963
Rajarwara	43819	23.97030343	80.5123804
Jhiriya	43820	23.99191204	80.57660106
Salaiya Paharhai Parhai	43821	23.98881028	80.49080286
Amuwari	43822	23.98625203	80.5439013
Punchhi	43823	23.96920205	80.44212404
Kachhgawanc Joba	43824	23.97772745	80.47038908
Kharkhari	43825	23.97794342	80.53243499
Bistara	43826	23.96381114	80.46037737
Gauraha	43828	23.97126018	80.57833339
Bangawan	43829	23.97411025	80.55564499
Padkhuri	43830	23.95824597	80.50032229
Jatwara Khurd	43832	23.96230428	80.55280327
Joba	43834	23.96292864	80.48839749
Sangwara	43835	23.9635725	80.52873029
Jijnaudi Jajnaudi	43836	23.96208043	80.56951951
Kalahara	43837	24.41321756	80.5138235
Pureni	43838	23.95471155	80.58250347
Sakri	43839	23.95505556	80.52530328
Jobi Kalan	43840	23.94837767	80.45474256
Harduwa Khurd	43841	23.94688173	80.52110709
Majhgawan	43842	23.95135964	80.48112641
Deora Kalan	43843	23.9484579	80.54372702
Baktha	43844	23.94322395	80.56045736
Jobi Khurd	43846	23.94204619	80.48428286
Jiwara	43847	23.9358317	80.57637068
Harduwa Kalan	43848	23.93938344	80.51728644
Salaiya Mairhai Maharha	43850	23.93649629	80.49955017
Dithwara	43851	23.92378299	80.47181294
Harduwa Kap	43853	23.93623077	80.45477233
Kanhwara	43855	23.90945425	80.45295066
Paraswara	43858	23.93161469	80.53184926
Singhwara	43859	23.92726173	80.54421462
Sahaspura	43860	23.92602621	80.48518164
Deosari Indore	43862	23.92020621	80.56167079
Bhaiswahi	43863	23.92105109	80.50830696
Deora Khurd	43867	23.86675229	80.48238371
Tikariya	43868	23.90804959	80.54188797
Muhas	43869	23.8794923	80.52005799
Pondi Padariya	43870	23.90052623	80.49474807
Mauhari	43871	23.90126112	80.47522234
Kutarhiya	43872	23.90336976	80.5629512
Ghunsur	43873	23.90110755	80.51564152
Poniya	43875	23.89410465	80.58042228
Kursi Kola	43876	23.89273431	80.55201439
Khamtara	43880	23.88504703	80.47053667
Piparhata	43881	23.88367167	80.45413872
Badera	43883	23.87571286	80.54738446
Mudehara	43884	23.88007348	80.49550999
Satwara	43885	23.88381502	80.57494665
Chhata	43886	23.87784257	80.53292326
Kanti	43887	23.87762997	80.56462623
Sijhani	43889	23.87435122	80.58174419
Dadauri	43890	23.86545248	80.49360215
Madai	43891	23.86313499	80.46991698
Pahariya	43894	23.86028514	80.5222622
Padwai	43895	23.85870683	80.55102729
Jugiya	43896	23.84688279	80.52707875
Mahgawan	43898	23.8519649	80.57178906
Barchheka	43899	23.84728449	80.56120103
Nanhwara Khurd	43900	23.84646563	80.53878567
Jamuniya Khurd	43901	24.40720296	80.56529905
Jugiyakap	43902	23.84898241	80.48594071
Muhtara	43903	23.84880843	80.4744054
Surki	43906	23.8395287	80.47165719
Nanhwara Kalan	43907	23.83395318	80.53997873
Majhgawan	43909	23.82116142	80.48913794
Pondi	43910	23.8292701	80.45891088
Banhari	43911	23.82714174	80.57304833
Amadi	43912	23.82516125	80.55546725
Bhaduara	43913	23.81977416	80.53355194
Banahra	43915	23.80673953	80.55988416
Imaliya	43916	23.84951429	80.45951987
Gubarda	43918	24.25248258	80.48934888
Kalda	43919	24.24324361	80.50863331
Jamda	43920	24.23293132	80.41289827
Sankuti Pipariya	43921	24.22211354	80.56932649
Diya	43923	24.24339166	80.4579042
Mahua Dol	43928	24.22804941	80.49384861
Khamaria Badi	43930	24.22140853	80.54087932
Nayagaon	43932	24.21588017	80.51342376
Salaiya Samari	43937	24.19202656	80.42299409
Rachhapar	43940	24.20422743	80.4836064
Reserve Forest	43942	23.84715443	80.50433952
Jhiria Dilansingh	43943	24.19271005	80.49518821
Tikul Pondi	43945	24.1909428	80.56182543
Kusmi	43947	24.18591028	80.52715827
Darwai	43948	24.18192021	80.58085484
Shyamgiri	43949	24.16339276	80.50811373
Sarra	43950	24.16696917	80.46169579
Pondi Kalan	43952	24.17402543	80.53543281
Chhatoul	43953	24.11697572	80.5425593
Kutmi Khurd	43957	24.15090511	80.48429674
Jursingh	43964	24.14929163	80.43712615
Mouhari	43966	24.15743468	80.57421552
Pipariya Pathar	43967	24.16580219	80.54309682
Mainaha Menha	43968	24.14493151	80.53868566
Bhamka	43969	24.14226792	80.5700189
Rampur	43972	24.12281791	80.52902285
Dhaukhan	43973	24.13481321	80.51441999
Amadadi	43975	24.21424331	80.90188495
Donda	43977	24.1162886	80.43199734
Mihgawan Baraho	43978	24.12805318	80.56054609
Banjari	43983	24.10041005	80.48028687
Bhopar	43986	24.11454785	80.55126985
Baijai	43989	24.09997743	80.52439706
Bandariya	43999	24.22809969	81.02558281
Gurji	44018	24.21544642	80.46841444
Surro	44019	24.18698954	80.47567884
Rohania	44020	24.19734993	80.54021261
Barhatola	44021	24.16769911	80.55438504
Kutarahiya	44022	24.16005883	80.52105375
Naugawan	44023	24.11725726	80.57628124
Suhaula	44024	24.10548785	80.56277142
Tiskili Kalan	44025	24.10828833	80.57104224
Nayagaon	44026	24.10036778	80.55455429
Kudari Kalan	44027	24.11357394	81.01022736
Gumehi	44028	24.08592561	80.53777618
Tighara Khurd	44029	24.07953376	80.56614881
Hardua Sani	44030	24.06356318	80.46373924
Rohiniya Khurd	44031	24.07518058	80.52531503
Dhanwahi Khurd	44032	24.06868866	80.54932111
Delha	44033	24.22161812	80.8234711
Dogargawan	44034	24.05865984	80.5749249
Pala	44035	24.06625761	80.5154661
Pakariya	44036	24.06439511	80.4988674
Gugdi	44037	24.05131438	80.48227205
Patharhata	44038	24.05165376	80.45734267
Gugad	44039	24.05664255	80.48634999
Urdani	44040	24.03437745	80.51680153
Dhanedi Khurd	44041	24.03190208	80.50469859
Sabhaganj	44042	24.03525824	80.4544683
Sakari	44043	24.05516316	80.50091578
Darshanpur	44044	24.07808725	80.44605265
Simariya	44045	24.02099005	80.64670563
Surma	44046	24.05176372	80.52991603
Bamhan Gawan	44047	24.03620579	80.58228493
Kudwa	44048	24.02635893	80.78830589
Ratwar	44049	24.22196718	81.02084564
Majhgawan	44050	24.01197524	80.77795423
Dhanwahi	44051	23.98847533	80.78994045
Kalhara	44052	24.01479892	80.58646043
Dhanedi Kalan	44053	24.01881618	80.61119956
Deori Majhgawan	44054	24.00943728	80.60423577
Paraswara	44055	24.02565336	80.67685878
Dhanwahi	44056	24.0219473	80.63643626
Khirwa Khurd	44057	24.02077463	80.62905633
Khalwara	44058	24.00929421	80.61757499
Basaudha	44059	24.0136696	80.7091064
Lukampur	44060	23.99957159	80.68373478
Khirwa	44061	23.96596893	80.78490962
Chora Kanera	44062	23.99986873	80.7587688
Pipra	44063	24.00370802	80.73774819
Tikar	44064	24.00684049	80.6522832
Dhora	44065	23.86320208	80.5938038
Gudeha	44066	23.9896739	80.70558274
Salaiya Badgaiya	44067	23.99846638	80.59267723
Khajura	44068	23.98947317	80.66303178
Dhanedi Khurd	44069	23.99252227	80.60623199
Vijayraghavgarh	44070	23.98415273	80.62564246
Chori	44071	23.98018662	80.72806689
Majhgawan	44072	23.9787034	80.59506843
Hinauta	44073	23.97902945	80.64935897
Singhanpura	44074	23.9719165	80.68431572
Dighi	44075	23.97054542	80.76365904
Padariya	44076	23.96979519	80.66060794
Banjari	44077	23.97038127	80.63611799
Gohawal	44078	23.95938674	80.73317263
Bhimpar	44079	23.96193628	80.64987153
Bakeli	44080	23.95930576	80.71689399
Ramna	44081	23.96609457	80.6161008
Singaudi	44082	23.94252942	80.69702701
Manghata	44083	23.95445854	80.80414137
Looli	44084	23.95415488	80.79293294
Kothi	44085	24.18621102	80.86016939
Hantala	44086	23.9607227	80.66880643
Rohaniya	44087	23.95804583	80.62506624
Barua	44088	23.95456665	80.640324
Goindra Goinda	44089	23.94229865	80.60791328
Kachhdari	44090	23.8406146	80.73159644
Urdani	44091	23.95280691	80.75839608
Deora Khurd	44092	23.94428723	80.77811707
Khalaidha	44093	23.94589385	80.67768755
Pipariya	44094	23.94987228	80.66508075
Padariya	44095	23.94322421	80.7373293
Madwa	44096	23.97944799	80.84205205
Khirwa	44097	23.92355176	80.66307751
Barhati	44098	23.9415551	80.63219425
Dokariya	44099	23.91963937	80.77077972
Sijhara	44100	23.92415135	80.74192377
Dhawaiya	44101	23.93157786	80.79703846
Ghunaur	44102	23.92431522	80.63963387
Barhata	44103	23.93048949	80.62189183
Naderi	44104	23.92140615	80.59571987
Kundrehi	44105	23.92114151	80.71499999
Patharhata	44106	23.91099491	80.69581632
Pureni	44107	23.91162416	80.6109174
Khanna Banjari	44108	23.90418623	80.80178898
Nadera	44109	23.90347627	80.59953483
Bangaon	44110	23.90351775	80.75288268
Kusedi	44111	24.1868889	80.67509408
Rajarwara	44112	23.90319623	80.63469295
Sironja Gadariya	44113	23.89394165	80.7130884
Lurmi	44114	23.89182897	80.73734042
Hatheda	44115	23.89242929	80.66377359
Bujbuja	44116	23.88644286	80.77903071
Gadauwa Gadauha	44117	23.86665629	80.76474403
Simariya Sani	44118	23.88555348	80.69613328
Ghughari	44119	23.87372672	80.63276155
Hadkhohari	44120	23.87945667	80.59596582
Karaundi Khurd	44121	23.87045559	80.79732141
Chapna	44122	23.87754339	80.64815557
Jhiriya	44123	23.87640354	80.73934122
Pipariya Kalan	44124	23.85684502	80.71140601
Dadauri	44125	23.86024711	80.66553643
Khirhni	44126	23.85943965	80.68330979
Suddi	44127	23.84791459	80.62943481
Nigahra	44128	23.84344719	80.59431683
Karaundi Kalan	44129	23.84834108	80.79502317
Bhadaura	44130	23.8345859	80.65243087
Sunhara	44131	23.83234643	80.58505801
Bahirghata	44132	23.83517901	80.6844722
Paraswara Kalan	44133	23.8421761	80.66573856
Bagaiha	44134	23.82492088	80.72319999
Banjar Kothiya Mahgawan	44135	23.83465841	80.76917789
Basadi	44136	23.82224184	80.62286626
Kuthiya Mahgawan Muhga	44137	23.81661965	80.768474
Sakrigarh	44138	23.81488449	80.6734132
Surajpura	44139	23.80972039	80.74125518
Chhindahai Pipariya	44140	23.8143051	80.71122967
Kumharwara	44141	23.80983138	80.69140537
Belha	44142	24.18158562	80.66780902
Salhana	44143	23.80060295	80.63893515
Karuwa Kap	44144	23.80790296	80.65457265
Ghudhar	44145	24.02740229	80.86861306
Kai	44146	24.02360811	80.96727913
Dhanwahi	44147	24.02125094	80.98049742
Kotari	44148	23.99781759	80.93192724
Lohi	44149	24.18618374	80.68450641
Itora	44150	24.01116103	80.83001488
Ghaghrota	44151	24.0146616	80.88287419
Chimta	44152	24.00651251	80.9212184
Podiya	44153	24.00873256	80.9637322
Rohaniya	44154	23.99909151	80.90268513
Khaloundh	44155	24.00173943	80.94945237
Bharewa	44156	23.99735023	81.00005681
Indawar	44157	23.98434529	81.03111916
Madain Tola	44158	23.98764386	80.95840277
Koylari	44159	23.97850145	80.86618267
Nadawan Kothar	44160	23.98913098	80.9786001
Dongari Tola	44161	23.98098759	80.99814238
Khuteshar	44162	23.97787913	80.8173628
Deogawan	44163	23.9789804	80.89624744
Bara	44164	23.98527322	80.91857498
Mugwani	44165	23.97712588	80.96741644
Gadariya Tola	44166	23.95727858	80.92199498
Parsel	44167	24.05612599	81.25168254
Basehi	44168	23.97930756	80.98155058
Damoy	44169	23.96230679	81.01006485
Amarpur	44170	23.95947629	80.89642825
Mahroi	44171	23.93515754	80.93808334
Baseha	44172	23.97201063	80.98514498
Koniya	44173	23.96639014	80.83892187
Asodh	44174	23.95519621	80.96698052
Kherwa	44175	23.96678926	80.93146965
Patana	44176	23.96329111	80.98583423
Nadawan Kothar	44177	24.00047545	80.97757112
Karsara	44178	23.95946499	80.85330784
Dighiya	44179	23.94211621	80.90760498
Timuwa	44180	23.9522865	80.83360696
Karsara	44181	23.95487681	80.87527535
Badchhad	44182	23.9356152	80.86364619
Bamhangawan	44183	23.93799451	81.00528983
Ubara	44184	23.92938399	80.82613133
Chillhari	44185	23.91797718	80.96867127
Kudi	44186	23.9303512	80.90320985
Chansura	44187	23.9193483	81.02695034
Beldi	44188	23.9120104	80.93383362
Chandwar	44189	23.91849465	81.00675498
Bachaha	44190	23.91527871	80.88647978
Salaiya	44191	23.90861781	80.90085498
Bharauli	44192	23.91235541	80.85503009
Panpatha	44193	23.86632134	81.00177245
Doondi	44194	24.10292452	80.61293661
Barhi	44195	23.8938081	80.83258295
Padwar	44196	23.89407112	80.93392301
Paljha	44197	23.89292129	80.99882321
Kanor	44198	23.89177878	80.86412301
Badwar	44199	24.18524986	81.01754298
Mudgudi	44200	23.88620255	80.88940911
Bardauha	44201	23.88517282	80.98112131
Pitaur	44202	23.87300196	80.92871498
Sukhdas	44203	23.86212522	80.91060727
Tengana	44204	24.17995925	81.00723151
Bichpura	44205	23.86553717	80.84301498
Jajagarh	44206	23.85592755	80.87946081
Gajraha	44207	23.84665849	80.94558899
Majhauli	44208	23.84137655	81.0093327
Goraiya Kalan	44209	24.17001053	80.66734963
Hardua	44210	23.83950636	80.91593065
Kaseru	44211	23.82387374	80.97641332
Machhmachha	44212	23.81808095	80.84924148
Karaundiya	44213	23.82472563	80.92866671
Kuwan	44214	23.80895532	80.81721132
Biruhali	44215	23.81262941	80.88757297
Umariya	44216	23.80628617	80.94263332
Naman	44217	23.87981165	81.02039471
Kudiya	44218	23.86402113	80.96485336
Tikuri	44219	23.96615178	80.9446865
Baktala	44220	23.97888114	80.88345648
Tinduhata	44221	24.22769457	80.88912687
Jararoda	44222	24.00148438	80.84988655
Gairtalai	44223	23.99879334	80.86555575
Amrai Kalan	44224	24.21588816	80.58525196
Dongariya	44225	24.24732342	80.66503499
Patiya	44226	24.24175263	80.84295567
Basaura	44227	24.1767441	80.61432986
Jariyari	44228	24.25118418	80.96607631
Mantolwa	44229	24.26023979	80.83015498
Madai	44230	24.22644234	80.86987605
Dhanwahi Kalan	44231	24.24000405	80.8508789
Hinauta Gajgauna	44232	24.23952453	80.90429665
Panihai	44233	24.23472772	80.61301728
Girgita	44234	24.25067349	80.80613577
Bartona	44235	24.24259842	81.01709264
Karaiya Deori	44236	24.23016527	80.92056159
Narwar Kalan	44237	24.22267826	80.9350155
Hardua Kalan	44238	24.2451556	80.75631775
Dadi	44239	24.24809157	80.73511924
Hardaspur	44240	24.23615413	80.82864497
Naktara	44241	24.2386024	80.71358206
Sonwari	44242	24.23749625	80.79411248
Kharaundhi	44243	24.22469203	80.94814939
Ganeshpur	44244	24.23665852	80.72880319
Podi	44245	24.22625055	80.73937953
Booda	44246	24.23817293	80.77261498
Kutai	44247	24.223471	80.76398738
Berma	44248	24.21019029	80.67633053
Dhatura	44249	24.2165173	80.70749418
Hahur	44250	24.22045049	81.01495189
Mankahari	44251	24.21133561	81.00649393
Badraukh	44252	24.21568958	80.99781149
Kudra	44253	24.2044834	80.63613056
Jhunsi	44254	24.21414898	80.99124992
Bamhni	44255	24.20352815	80.84432841
Sagmaniha	44256	24.19521665	80.79650874
Kidari	44257	24.19991855	80.99750498
Jajnagra	44258	24.20298694	80.97828755
Rampur	44259	24.20968987	80.98232085
Ramchua	44260	24.20803633	81.02219814
Karaudi	44261	24.19553794	80.97374969
Goraiya Khurd	44262	24.2088803	80.77079723
Sonwarsa	44263	24.16075865	80.68719409
Bihara Khurd	44264	24.19415746	80.95679942
Kanhwara	44265	24.19637128	80.70336839
Itama	44266	24.19319994	80.71942235
Khaira	44267	24.19758501	80.7665271
Chaupda	44268	24.19044462	80.82690828
Kolhai	44269	24.18980563	80.97026213
Madwar	44270	24.19703815	81.01364323
Amdara	44271	24.11142185	80.58736507
Hinauta Kalan	44272	24.18048365	80.76902998
Tikar Khurd	44273	24.17746009	80.94408158
Bara Khurd	44274	24.1811092	80.93139991
Roopganj	44275	24.192726	80.73369052
Boda	44276	24.18571293	80.89812305
Devra	44277	24.19175873	80.99588498
Hinauta Khurd	44278	24.17759687	80.95327502
Khara	44279	24.1673403	80.96636342
Arjun Devra	44280	24.18403284	80.99382009
Bhadanpur N W	44281	24.17070959	80.84474798
Paraswara	44282	24.16766328	80.65906628
Lodhauti	44283	24.17470925	80.73069797
Amadadi	44284	24.17329148	80.64517558
Kherwa Kalan	44285	24.17861548	80.6999771
Bharauli	44286	24.17221919	80.6855844
Itma Khas Bada Itma	44287	24.16951439	80.98519601
Bidwan Devra	44288	24.17565541	80.99347466
Amua	44289	24.16810908	81.03126387
Moharwa	44290	24.16606412	80.86468998
Bhaisasur	44291	24.17248966	80.71241387
Datwar	44292	24.16460537	81.01445498
Barkula	44293	24.16386496	80.91639883
Bhadanpur S W	44294	24.15419061	80.81540027
Godin	44295	24.15652618	80.88253841
Sannai	44296	24.16440078	80.76743255
Patehra	44297	24.16408101	80.89882302
Ghunwara	44298	24.15321774	80.63352975
Ghotari	44299	24.1632969	80.88953949
Jowa	44300	24.15000125	80.93916225
Dhabarai	44301	24.14947384	80.72954276
Dhanwahi	44302	24.16340781	81.02362491
Irhara	44303	24.1645971	80.70414622
Raigawan	44304	24.14548602	80.618613
Majhiyar	44305	24.15838879	80.982695
Umdaur	44306	24.15030123	80.84426107
